date,channel,campaign_id,campaign_name,spend,impressions,clicks
2025-02-22,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,495.47,218195,1652
2025-02-23,Google App Campaigns,goog_ac_01,Google – App Campaign NL,390.67,97797,1339
2025-02-23,Google App Campaigns,goog_ac_02,Google – App Campaign EU,455.01,126886,1977
2025-02-23,Google Brand Search,goog_brand_01,Google – Brand Search,132.18,8523,1278
2025-02-23,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,506.75,46653,1615
2025-02-23,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,676.8,242149,2741
2025-02-23,Meta,fb_prospect_02,FB – Prospecting Interest EU,557.09,183831,2396
2025-02-23,Referral,referral_mgm_01,Referral – Member Get Member,2024.21,0,0
2025-02-23,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,447.53,194147,1587
2025-02-23,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,436.61,182912,1598
2025-02-24,Google App Campaigns,goog_ac_01,Google – App Campaign NL,345.26,87169,1308
2025-02-24,Google App Campaigns,goog_ac_02,Google – App Campaign EU,341.04,96952,1463
2025-02-24,Google Brand Search,goog_brand_01,Google – Brand Search,107.23,6917,949
2025-02-24,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,514.54,44932,1674
2025-02-24,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,462.31,157024,1787
2025-02-24,Meta,fb_prospect_02,FB – Prospecting Interest EU,509.28,175364,2128
2025-02-24,Referral,referral_mgm_01,Referral – Member Get Member,2205.16,0,0
2025-02-24,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,368.3,175990,1399
2025-02-24,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,372.22,170014,1400
2025-02-25,Google App Campaigns,goog_ac_01,Google – App Campaign NL,316.45,82854,1336
2025-02-25,Google App Campaigns,goog_ac_02,Google – App Campaign EU,329.17,82740,1207
2025-02-25,Google Brand Search,goog_brand_01,Google – Brand Search,118.97,8531,1315
2025-02-25,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,464.85,44185,1649
2025-02-25,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,542.47,190271,2327
2025-02-25,Meta,fb_prospect_02,FB – Prospecting Interest EU,556.32,178941,2351
2025-02-25,Referral,referral_mgm_01,Referral – Member Get Member,2065.36,0,0
2025-02-25,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,340.84,161636,1349
2025-02-25,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,395.53,176704,1432
2025-02-26,Google App Campaigns,goog_ac_01,Google – App Campaign NL,389.85,100620,1652
2025-02-26,Google App Campaigns,goog_ac_02,Google – App Campaign EU,385.98,105408,1546
2025-02-26,Google Brand Search,goog_brand_01,Google – Brand Search,134.19,9530,1424
2025-02-26,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,496.97,46409,1560
2025-02-26,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,476.9,160181,1997
2025-02-26,Meta,fb_prospect_02,FB – Prospecting Interest EU,466.06,154078,1916
2025-02-26,Referral,referral_mgm_01,Referral – Member Get Member,2400.8,0,0
2025-02-26,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,418.44,178416,1423
2025-02-26,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,340.66,139506,1161
2025-02-27,Google App Campaigns,goog_ac_01,Google – App Campaign NL,390.78,105219,1533
2025-02-27,Google App Campaigns,goog_ac_02,Google – App Campaign EU,317.52,79401,1105
2025-02-27,Google Brand Search,goog_brand_01,Google – Brand Search,107.49,6895,1015
2025-02-27,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,457.66,41378,1392
2025-02-27,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,504.39,179364,2108
2025-02-27,Meta,fb_prospect_02,FB – Prospecting Interest EU,573.83,190126,2184
2025-02-27,Referral,referral_mgm_01,Referral – Member Get Member,1773.43,0,0
2025-02-27,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,404.54,180485,1518
2025-02-27,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,414.13,170016,1245
2025-02-28,Google App Campaigns,goog_ac_01,Google – App Campaign NL,464.45,132110,1972
2025-02-28,Google App Campaigns,goog_ac_02,Google – App Campaign EU,457.34,116007,1775
2025-02-28,Google Brand Search,goog_brand_01,Google – Brand Search,138.71,8827,1276
2025-02-28,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,548.34,49491,1792
2025-02-28,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,680.84,242495,2988
2025-02-28,Meta,fb_prospect_02,FB – Prospecting Interest EU,704.83,217398,2782
2025-02-28,Referral,referral_mgm_01,Referral – Member Get Member,2108.93,0,0
2025-02-28,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,515.24,225074,1652
2025-02-28,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,469.77,222804,1884
2025-03-01,Google App Campaigns,goog_ac_01,Google – App Campaign NL,378.99,94483,1350
2025-03-01,Google App Campaigns,goog_ac_02,Google – App Campaign EU,460.65,123362,1822
2025-03-01,Google Brand Search,goog_brand_01,Google – Brand Search,134.41,8562,1309
2025-03-01,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,589.69,52764,1709
2025-03-01,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,559.01,181434,2162
2025-03-01,Meta,fb_prospect_02,FB – Prospecting Interest EU,608.93,190551,2152
2025-03-01,Referral,referral_mgm_01,Referral – Member Get Member,2218.99,0,0
2025-03-01,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,478.93,218880,1835
2025-03-01,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,419.5,195945,1625
2025-03-02,Google App Campaigns,goog_ac_01,Google – App Campaign NL,459.75,120276,1978
2025-03-02,Google App Campaigns,goog_ac_02,Google – App Campaign EU,413.92,110336,1646
2025-03-02,Google Brand Search,goog_brand_01,Google – Brand Search,146.34,9941,1595
2025-03-02,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,558.56,52394,1706
2025-03-02,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,627.03,216254,2714
2025-03-02,Meta,fb_prospect_02,FB – Prospecting Interest EU,664.64,210965,2505
2025-03-02,Referral,referral_mgm_01,Referral – Member Get Member,1707.17,0,0
2025-03-02,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,456.56,199265,1612
2025-03-02,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,512.79,221130,1776
2025-03-03,Google App Campaigns,goog_ac_01,Google – App Campaign NL,349.64,94539,1283
2025-03-03,Google App Campaigns,goog_ac_02,Google – App Campaign EU,373.22,99461,1528
2025-03-03,Google Brand Search,goog_brand_01,Google – Brand Search,132.79,8466,1313
2025-03-03,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,452.07,37906,1308
2025-03-03,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,494.41,167709,1924
2025-03-03,Meta,fb_prospect_02,FB – Prospecting Interest EU,543.85,169496,2128
2025-03-03,Referral,referral_mgm_01,Referral – Member Get Member,2277.06,0,0
2025-03-03,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,394.06,188027,1615
2025-03-03,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,370.06,173942,1518
2025-03-04,Google App Campaigns,goog_ac_01,Google – App Campaign NL,353.21,88274,1252
2025-03-04,Google App Campaigns,goog_ac_02,Google – App Campaign EU,348.59,90359,1454
2025-03-04,Google Brand Search,goog_brand_01,Google – Brand Search,117.04,7942,1101
2025-03-04,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,493.28,44396,1550
2025-03-04,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,505.54,164472,1981
2025-03-04,Meta,fb_prospect_02,FB – Prospecting Interest EU,584.52,193905,2518
2025-03-04,Referral,referral_mgm_01,Referral – Member Get Member,1998.49,0,0
2025-03-04,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,342.51,157538,1194
2025-03-04,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,379.53,165109,1217
2025-03-05,Google App Campaigns,goog_ac_01,Google – App Campaign NL,350.26,87421,1285
2025-03-05,Google App Campaigns,goog_ac_02,Google – App Campaign EU,397.9,110411,1816
2025-03-05,Google Brand Search,goog_brand_01,Google – Brand Search,124.58,8257,1186
2025-03-05,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,500.93,45297,1665
2025-03-05,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,575.73,207187,2479
2025-03-05,Meta,fb_prospect_02,FB – Prospecting Interest EU,524.42,182452,1985
2025-03-05,Referral,referral_mgm_01,Referral – Member Get Member,2236.34,0,0
2025-03-05,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,352.9,151903,1135
2025-03-05,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,400.32,164391,1225
2025-03-06,Google App Campaigns,goog_ac_01,Google – App Campaign NL,316.22,88956,1367
2025-03-06,Google App Campaigns,goog_ac_02,Google – App Campaign EU,349.35,89367,1405
2025-03-06,Google Brand Search,goog_brand_01,Google – Brand Search,108.74,6676,1049
2025-03-06,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,523.57,45651,1480
2025-03-06,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,498.99,166304,1860
2025-03-06,Meta,fb_prospect_02,FB – Prospecting Interest EU,583.26,192769,2244
2025-03-06,Referral,referral_mgm_01,Referral – Member Get Member,1879.79,0,0
2025-03-06,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,385.86,164866,1314
2025-03-06,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,351.39,157807,1197
2025-03-07,Google App Campaigns,goog_ac_01,Google – App Campaign NL,456.72,119654,1638
2025-03-07,Google App Campaigns,goog_ac_02,Google – App Campaign EU,457.85,123990,2011
2025-03-07,Google Brand Search,goog_brand_01,Google – Brand Search,150.33,10483,1716
2025-03-07,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,515.28,44373,1509
2025-03-07,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,604.84,207656,2266
2025-03-07,Meta,fb_prospect_02,FB – Prospecting Interest EU,679.26,244435,3094
2025-03-07,Referral,referral_mgm_01,Referral – Member Get Member,1915.3,0,0
2025-03-07,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,514.04,246476,2083
2025-03-07,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,423.44,202579,1564
2025-03-08,Google App Campaigns,goog_ac_01,Google – App Campaign NL,448.84,125012,1997
2025-03-08,Google App Campaigns,goog_ac_02,Google – App Campaign EU,397.96,106788,1729
2025-03-08,Google Brand Search,goog_brand_01,Google – Brand Search,130.63,8994,1443
2025-03-08,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,552.88,48592,1864
2025-03-08,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,625.59,204008,2508
2025-03-08,Meta,fb_prospect_02,FB – Prospecting Interest EU,679.69,217198,2524
2025-03-08,Referral,referral_mgm_01,Referral – Member Get Member,2678.04,0,0
2025-03-08,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,438.17,194543,1409
2025-03-08,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,433.48,188773,1538
2025-03-09,Google App Campaigns,goog_ac_01,Google – App Campaign NL,464.35,114839,1657
2025-03-09,Google App Campaigns,goog_ac_02,Google – App Campaign EU,471.52,134786,2219
2025-03-09,Google Brand Search,goog_brand_01,Google – Brand Search,130.26,9201,1396
2025-03-09,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,564.39,47578,1660
2025-03-09,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,564.14,195774,2547
2025-03-09,Meta,fb_prospect_02,FB – Prospecting Interest EU,648.35,219604,2395
2025-03-09,Referral,referral_mgm_01,Referral – Member Get Member,1694.31,0,0
2025-03-09,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,422.18,194073,1542
2025-03-09,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,499.83,236628,2034
2025-03-10,Google App Campaigns,goog_ac_01,Google – App Campaign NL,381.15,99499,1415
2025-03-10,Google App Campaigns,goog_ac_02,Google – App Campaign EU,362.49,89137,1327
2025-03-10,Google Brand Search,goog_brand_01,Google – Brand Search,124.1,7911,1200
2025-03-10,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,512.03,48630,1648
2025-03-10,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,482.15,157946,1743
2025-03-10,Meta,fb_prospect_02,FB – Prospecting Interest EU,579.69,197938,2182
2025-03-10,Referral,referral_mgm_01,Referral – Member Get Member,1268.79,0,0
2025-03-10,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,375.2,155536,1220
2025-03-10,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,417.75,191708,1404
2025-03-11,Google App Campaigns,goog_ac_01,Google – App Campaign NL,353.92,94833,1427
2025-03-11,Google App Campaigns,goog_ac_02,Google – App Campaign EU,318.81,78913,1206
2025-03-11,Google Brand Search,goog_brand_01,Google – Brand Search,123.25,8421,1345
2025-03-11,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,487.06,40157,1370
2025-03-11,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,559.86,174542,2194
2025-03-11,Meta,fb_prospect_02,FB – Prospecting Interest EU,497.59,156193,1940
2025-03-11,Referral,referral_mgm_01,Referral – Member Get Member,2102.56,0,0
2025-03-11,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,361.33,162424,1213
2025-03-11,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,424.66,200421,1550
2025-03-12,Google App Campaigns,goog_ac_01,Google – App Campaign NL,373.48,91988,1455
2025-03-12,Google App Campaigns,goog_ac_02,Google – App Campaign EU,357.1,92895,1456
2025-03-12,Google Brand Search,goog_brand_01,Google – Brand Search,124.28,8425,1154
2025-03-12,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,494.12,42589,1633
2025-03-12,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,567.35,180045,2216
2025-03-12,Meta,fb_prospect_02,FB – Prospecting Interest EU,534.71,175373,2244
2025-03-12,Referral,referral_mgm_01,Referral – Member Get Member,1544.1,0,0
2025-03-12,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,376.69,168709,1370
2025-03-12,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,366.68,151334,1090
2025-03-13,Google App Campaigns,goog_ac_01,Google – App Campaign NL,373.37,107031,1628
2025-03-13,Google App Campaigns,goog_ac_02,Google – App Campaign EU,332.31,95687,1341
2025-03-13,Google Brand Search,goog_brand_01,Google – Brand Search,117.66,7832,1274
2025-03-13,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,454.33,38265,1329
2025-03-13,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,550.47,192784,2435
2025-03-13,Meta,fb_prospect_02,FB – Prospecting Interest EU,559.13,197961,2177
2025-03-13,Referral,referral_mgm_01,Referral – Member Get Member,1888.76,0,0
2025-03-13,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,363.66,160254,1315
2025-03-13,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,385.18,178395,1359
2025-03-14,Google App Campaigns,goog_ac_01,Google – App Campaign NL,434.48,122596,1942
2025-03-14,Google App Campaigns,goog_ac_02,Google – App Campaign EU,445.04,121805,1886
2025-03-14,Google Brand Search,goog_brand_01,Google – Brand Search,147.82,9838,1364
2025-03-14,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,571.03,50464,1840
2025-03-14,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,649.58,228473,2769
2025-03-14,Meta,fb_prospect_02,FB – Prospecting Interest EU,586.33,202990,2517
2025-03-14,Referral,referral_mgm_01,Referral – Member Get Member,1898.71,0,0
2025-03-14,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,458.4,204209,1759
2025-03-14,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,495.94,211237,1524
2025-03-15,Google App Campaigns,goog_ac_01,Google – App Campaign NL,382.12,94305,1433
2025-03-15,Google App Campaigns,goog_ac_02,Google – App Campaign EU,397.34,107725,1705
2025-03-15,Google Brand Search,goog_brand_01,Google – Brand Search,155.54,10362,1462
2025-03-15,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,518.3,45633,1657
2025-03-15,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,684.46,230381,2709
2025-03-15,Meta,fb_prospect_02,FB – Prospecting Interest EU,665.81,222920,2929
2025-03-15,Referral,referral_mgm_01,Referral – Member Get Member,1785.19,0,0
2025-03-15,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,483.13,219739,1701
2025-03-15,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,444.91,189723,1657
2025-03-16,Google App Campaigns,goog_ac_01,Google – App Campaign NL,449.45,115684,1749
2025-03-16,Google App Campaigns,goog_ac_02,Google – App Campaign EU,430.53,110167,1601
2025-03-16,Google Brand Search,goog_brand_01,Google – Brand Search,149.78,10037,1395
2025-03-16,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,627.84,53581,1987
2025-03-16,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,632.68,200012,2430
2025-03-16,Meta,fb_prospect_02,FB – Prospecting Interest EU,697.79,240244,2766
2025-03-16,Referral,referral_mgm_01,Referral – Member Get Member,2313.39,0,0
2025-03-16,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,470.29,207495,1749
2025-03-16,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,466.95,200208,1682
2025-03-17,Google App Campaigns,goog_ac_01,Google – App Campaign NL,361.31,92122,1428
2025-03-17,Google App Campaigns,goog_ac_02,Google – App Campaign EU,322.02,79268,1089
2025-03-17,Google Brand Search,goog_brand_01,Google – Brand Search,127.34,8246,1290
2025-03-17,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,457.66,43771,1545
2025-03-17,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,496.49,156420,2055
2025-03-17,Meta,fb_prospect_02,FB – Prospecting Interest EU,491.69,156063,1917
2025-03-17,Referral,referral_mgm_01,Referral – Member Get Member,1865.58,0,0
2025-03-17,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,356.77,150419,1223
2025-03-17,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,427.63,201528,1458
2025-03-18,Google App Campaigns,goog_ac_01,Google – App Campaign NL,389.42,105346,1447
2025-03-18,Google App Campaigns,goog_ac_02,Google – App Campaign EU,327.48,81415,1125
2025-03-18,Google Brand Search,goog_brand_01,Google – Brand Search,123.93,8435,1190
2025-03-18,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,527.14,44698,1623
2025-03-18,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,543.03,181328,2373
2025-03-18,Meta,fb_prospect_02,FB – Prospecting Interest EU,575.99,188821,2467
2025-03-18,Referral,referral_mgm_01,Referral – Member Get Member,2247.45,0,0
2025-03-18,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,426.96,185441,1631
2025-03-18,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,396.76,183350,1393
2025-03-19,Google App Campaigns,goog_ac_01,Google – App Campaign NL,389.4,101522,1462
2025-03-19,Google App Campaigns,goog_ac_02,Google – App Campaign EU,325.48,92575,1423
2025-03-19,Google Brand Search,goog_brand_01,Google – Brand Search,122.12,8152,1120
2025-03-19,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,419.85,37385,1199
2025-03-19,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,536.49,177006,2017
2025-03-19,Meta,fb_prospect_02,FB – Prospecting Interest EU,563.73,178165,2322
2025-03-19,Referral,referral_mgm_01,Referral – Member Get Member,1727.16,0,0
2025-03-19,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,391.31,177408,1438
2025-03-19,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,355.08,163445,1195
2025-03-20,Google App Campaigns,goog_ac_01,Google – App Campaign NL,398.09,113867,1688
2025-03-20,Google App Campaigns,goog_ac_02,Google – App Campaign EU,358.55,97108,1390
2025-03-20,Google Brand Search,goog_brand_01,Google – Brand Search,109.85,7814,1081
2025-03-20,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,492.81,45196,1588
2025-03-20,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,577.58,188055,2417
2025-03-20,Meta,fb_prospect_02,FB – Prospecting Interest EU,491.71,169344,1864
2025-03-20,Referral,referral_mgm_01,Referral – Member Get Member,2102.46,0,0
2025-03-20,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,413.11,176621,1423
2025-03-20,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,396.81,189405,1513
2025-03-21,Google App Campaigns,goog_ac_01,Google – App Campaign NL,443.53,119347,1698
2025-03-21,Google App Campaigns,goog_ac_02,Google – App Campaign EU,459.71,114266,1758
2025-03-21,Google Brand Search,goog_brand_01,Google – Brand Search,151.54,9378,1421
2025-03-21,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,515.89,46989,1616
2025-03-21,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,633.26,216980,2694
2025-03-21,Meta,fb_prospect_02,FB – Prospecting Interest EU,575.59,178274,2192
2025-03-21,Referral,referral_mgm_01,Referral – Member Get Member,2170.56,0,0
2025-03-21,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,475.09,197741,1469
2025-03-21,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,407.78,177272,1457
2025-03-22,Google App Campaigns,goog_ac_01,Google – App Campaign NL,455.87,114504,1794
2025-03-22,Google App Campaigns,goog_ac_02,Google – App Campaign EU,386.47,109872,1693
2025-03-22,Google Brand Search,goog_brand_01,Google – Brand Search,138.67,9579,1447
2025-03-22,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,566.69,50248,1645
2025-03-22,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,588.35,206305,2628
2025-03-22,Meta,fb_prospect_02,FB – Prospecting Interest EU,683.54,221506,2672
2025-03-22,Referral,referral_mgm_01,Referral – Member Get Member,1775.44,0,0
2025-03-22,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,421.53,192812,1424
2025-03-22,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,413.64,190108,1387
2025-03-23,Google App Campaigns,goog_ac_01,Google – App Campaign NL,441.47,112722,1538
2025-03-23,Google App Campaigns,goog_ac_02,Google – App Campaign EU,421.41,103568,1419
2025-03-23,Google Brand Search,goog_brand_01,Google – Brand Search,152.04,10865,1708
2025-03-23,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,580.59,53461,1746
2025-03-23,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,631.03,211286,2779
2025-03-23,Meta,fb_prospect_02,FB – Prospecting Interest EU,609.8,217674,2713
2025-03-23,Referral,referral_mgm_01,Referral – Member Get Member,1454.03,0,0
2025-03-23,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,464.04,196183,1628
2025-03-23,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,448.86,189366,1648
2025-03-24,Google App Campaigns,goog_ac_01,Google – App Campaign NL,362.59,101465,1554
2025-03-24,Google App Campaigns,goog_ac_02,Google – App Campaign EU,338.99,93638,1304
2025-03-24,Google Brand Search,goog_brand_01,Google – Brand Search,119.94,7904,1185
2025-03-24,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,517.81,43088,1617
2025-03-24,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,561.42,201173,2284
2025-03-24,Meta,fb_prospect_02,FB – Prospecting Interest EU,502.53,171390,1860
2025-03-24,Referral,referral_mgm_01,Referral – Member Get Member,1894.37,0,0
2025-03-24,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,410.24,188183,1422
2025-03-24,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,371.18,176826,1459
2025-03-25,Google App Campaigns,goog_ac_01,Google – App Campaign NL,344.61,95711,1367
2025-03-25,Google App Campaigns,goog_ac_02,Google – App Campaign EU,385.14,95737,1505
2025-03-25,Google Brand Search,goog_brand_01,Google – Brand Search,130.68,8403,1377
2025-03-25,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,525.88,50451,1914
2025-03-25,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,569.96,199706,2360
2025-03-25,Meta,fb_prospect_02,FB – Prospecting Interest EU,468.06,166783,1959
2025-03-25,Referral,referral_mgm_01,Referral – Member Get Member,2207.63,0,0
2025-03-25,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,356.37,157313,1345
2025-03-25,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,411.74,173129,1433
2025-03-26,Google App Campaigns,goog_ac_01,Google – App Campaign NL,325.77,79998,1284
2025-03-26,Google App Campaigns,goog_ac_02,Google – App Campaign EU,387.58,96661,1348
2025-03-26,Google Brand Search,goog_brand_01,Google – Brand Search,107.27,7207,1055
2025-03-26,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,467.09,39431,1445
2025-03-26,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,512.9,168395,2049
2025-03-26,Meta,fb_prospect_02,FB – Prospecting Interest EU,465.5,166533,1914
2025-03-26,Referral,referral_mgm_01,Referral – Member Get Member,1971.3,0,0
2025-03-26,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,423.43,189225,1483
2025-03-26,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,347.99,156904,1305
2025-03-27,Google App Campaigns,goog_ac_01,Google – App Campaign NL,381.29,103509,1649
2025-03-27,Google App Campaigns,goog_ac_02,Google – App Campaign EU,348.31,98224,1560
2025-03-27,Google Brand Search,goog_brand_01,Google – Brand Search,108.08,7604,1027
2025-03-27,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,416.44,36943,1232
2025-03-27,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,585.21,188196,2170
2025-03-27,Meta,fb_prospect_02,FB – Prospecting Interest EU,478.02,165845,2158
2025-03-27,Referral,referral_mgm_01,Referral – Member Get Member,1939.1,0,0
2025-03-27,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,380.77,167193,1244
2025-03-27,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,358.22,148122,1092
2025-03-28,Google App Campaigns,goog_ac_01,Google – App Campaign NL,478.45,120976,1660
2025-03-28,Google App Campaigns,goog_ac_02,Google – App Campaign EU,437.02,107667,1511
2025-03-28,Google Brand Search,goog_brand_01,Google – Brand Search,139.98,9444,1456
2025-03-28,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,584.25,53258,1867
2025-03-28,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,590.73,189055,2316
2025-03-28,Meta,fb_prospect_02,FB – Prospecting Interest EU,696.51,224682,2629
2025-03-28,Referral,referral_mgm_01,Referral – Member Get Member,2048.94,0,0
2025-03-28,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,486.25,232991,1856
2025-03-28,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,446.56,201831,1712
2025-03-29,Google App Campaigns,goog_ac_01,Google – App Campaign NL,453.42,121387,1665
2025-03-29,Google App Campaigns,goog_ac_02,Google – App Campaign EU,401.59,113644,1546
2025-03-29,Google Brand Search,goog_brand_01,Google – Brand Search,145.07,9284,1434
