postback_date,network,campaign_id,skan_conversion_value,install_count
2025-01-02,Meta,fb_prospect_02,20.0,2
2025-01-02,Meta,fb_prospect_02,63.0,1
2025-01-02,Google App Campaigns,goog_ac_01,0.0,3
2025-01-02,Google App Campaigns,goog_ac_01,5.0,2
2025-01-02,Google App Campaigns,goog_ac_01,10.0,6
2025-01-02,Google App Campaigns,goog_ac_01,20.0,3
2025-01-02,Google App Campaigns,goog_ac_01,40.0,1
2025-01-02,Google App Campaigns,goog_ac_02,0.0,3
2025-01-02,Google App Campaigns,goog_ac_02,5.0,2
2025-01-02,Google App Campaigns,goog_ac_02,10.0,6
2025-01-02,Google Brand Search,goog_brand_01,0.0,7
2025-01-02,Google Brand Search,goog_brand_01,5.0,6
2025-01-02,Google Brand Search,goog_brand_01,10.0,3
2025-01-02,Google Brand Search,goog_brand_01,20.0,8
2025-01-02,Google Brand Search,goog_brand_01,40.0,1
2025-01-02,Google Brand Search,goog_brand_01,63.0,2
2025-01-02,Google Non-Brand Search,goog_search_01,0.0,2
2025-01-02,Google Non-Brand Search,goog_search_01,5.0,1
2025-01-02,Google Non-Brand Search,goog_search_01,10.0,5
2025-01-02,Google Non-Brand Search,goog_search_01,20.0,4
2025-01-02,Google Non-Brand Search,goog_search_01,40.0,1
2025-01-02,Google Non-Brand Search,goog_search_01,63.0,1
2025-01-02,TikTok,tiktok_upper_01,0.0,1
2025-01-02,TikTok,tiktok_upper_01,5.0,1
2025-01-02,TikTok,tiktok_upper_01,10.0,6
2025-01-02,TikTok,tiktok_upper_01,20.0,2
2025-01-02,TikTok,tiktok_upper_01,40.0,1
2025-01-02,TikTok,tiktok_upper_02,0.0,7
2025-01-02,TikTok,tiktok_upper_02,5.0,2
2025-01-02,TikTok,tiktok_upper_02,10.0,1
2025-01-03,Meta,fb_prospect_01,0.0,6
2025-01-03,Meta,fb_prospect_01,5.0,3
2025-01-03,Meta,fb_prospect_01,10.0,4
2025-01-03,Meta,fb_prospect_01,20.0,4
2025-01-03,Meta,fb_prospect_01,40.0,2
2025-01-03,Meta,fb_prospect_01,63.0,1
2025-01-03,Meta,fb_prospect_02,0.0,8
2025-01-03,Meta,fb_prospect_02,5.0,8
2025-01-03,Meta,fb_prospect_02,10.0,7
2025-01-03,Meta,fb_prospect_02,40.0,1
2025-01-03,Google App Campaigns,goog_ac_01,0.0,3
2025-01-03,Google App Campaigns,goog_ac_01,5.0,2
2025-01-03,Google App Campaigns,goog_ac_01,10.0,5
2025-01-03,Google App Campaigns,goog_ac_01,20.0,2
2025-01-03,Google App Campaigns,goog_ac_02,0.0,5
2025-01-03,Google App Campaigns,goog_ac_02,5.0,6
2025-01-03,Google App Campaigns,goog_ac_02,10.0,1
2025-01-03,Google Brand Search,goog_brand_01,0.0,4
2025-01-03,Google Brand Search,goog_brand_01,5.0,5
2025-01-03,Google Brand Search,goog_brand_01,10.0,2
2025-01-03,Google Brand Search,goog_brand_01,20.0,4
2025-01-03,Google Brand Search,goog_brand_01,40.0,1
2025-01-03,Google Brand Search,goog_brand_01,63.0,1
2025-01-03,Google Non-Brand Search,goog_search_01,0.0,2
2025-01-03,Google Non-Brand Search,goog_search_01,5.0,3
2025-01-03,Google Non-Brand Search,goog_search_01,10.0,3
2025-01-03,Google Non-Brand Search,goog_search_01,20.0,7
2025-01-03,Google Non-Brand Search,goog_search_01,63.0,1
2025-01-03,TikTok,tiktok_upper_01,0.0,6
2025-01-03,TikTok,tiktok_upper_01,5.0,3
2025-01-03,TikTok,tiktok_upper_01,10.0,4
2025-01-03,TikTok,tiktok_upper_02,0.0,7
2025-01-03,TikTok,tiktok_upper_02,5.0,8
2025-01-03,TikTok,tiktok_upper_02,10.0,1
2025-01-04,Meta,fb_prospect_01,0.0,7
2025-01-04,Meta,fb_prospect_01,5.0,12
2025-01-04,Meta,fb_prospect_01,10.0,7
2025-01-04,Meta,fb_prospect_01,20.0,1
2025-01-04,Meta,fb_prospect_02,0.0,3
2025-01-04,Meta,fb_prospect_02,5.0,8
2025-01-04,Meta,fb_prospect_02,10.0,7
2025-01-04,Meta,fb_prospect_02,20.0,4
2025-01-04,Meta,fb_prospect_02,40.0,1
2025-01-04,Meta,fb_prospect_02,63.0,1
2025-01-04,Google App Campaigns,goog_ac_01,0.0,6
2025-01-04,Google App Campaigns,goog_ac_01,5.0,6
2025-01-04,Google App Campaigns,goog_ac_01,10.0,5
2025-01-04,Google App Campaigns,goog_ac_01,20.0,1
2025-01-04,Google App Campaigns,goog_ac_02,0.0,5
2025-01-04,Google App Campaigns,goog_ac_02,5.0,5
2025-01-04,Google App Campaigns,goog_ac_02,10.0,4
2025-01-04,Google Brand Search,goog_brand_01,0.0,4
2025-01-04,Google Brand Search,goog_brand_01,5.0,7
2025-01-04,Google Brand Search,goog_brand_01,10.0,6
2025-01-04,Google Brand Search,goog_brand_01,20.0,2
2025-01-04,Google Brand Search,goog_brand_01,40.0,4
2025-01-04,Google Brand Search,goog_brand_01,63.0,1
2025-01-04,Google Non-Brand Search,goog_search_01,0.0,3
2025-01-04,Google Non-Brand Search,goog_search_01,5.0,2
2025-01-04,Google Non-Brand Search,goog_search_01,10.0,5
2025-01-04,Google Non-Brand Search,goog_search_01,20.0,3
2025-01-04,Google Non-Brand Search,goog_search_01,40.0,2
2025-01-04,Google Non-Brand Search,goog_search_01,63.0,2
2025-01-04,TikTok,tiktok_upper_01,,9
2025-01-04,TikTok,tiktok_upper_02,0.0,5
2025-01-04,TikTok,tiktok_upper_02,5.0,2
2025-01-04,TikTok,tiktok_upper_02,10.0,3
2025-01-04,TikTok,tiktok_upper_02,20.0,1
2025-01-04,TikTok,tiktok_upper_02,40.0,1
2025-01-05,Meta,fb_prospect_01,0.0,3
2025-01-05,Meta,fb_prospect_01,5.0,6
2025-01-05,Meta,fb_prospect_01,10.0,10
2025-01-05,Meta,fb_prospect_01,20.0,1
2025-01-05,Meta,fb_prospect_01,40.0,2
2025-01-05,Meta,fb_prospect_01,63.0,1
2025-01-05,Meta,fb_prospect_02,0.0,10
2025-01-05,Meta,fb_prospect_02,5.0,4
2025-01-05,Meta,fb_prospect_02,10.0,4
2025-01-05,Meta,fb_prospect_02,20.0,4
2025-01-05,Google App Campaigns,goog_ac_01,0.0,5
2025-01-05,Google App Campaigns,goog_ac_01,5.0,3
2025-01-05,Google App Campaigns,goog_ac_01,10.0,7
2025-01-05,Google App Campaigns,goog_ac_01,20.0,2
2025-01-05,Google App Campaigns,goog_ac_02,0.0,2
2025-01-05,Google App Campaigns,goog_ac_02,5.0,6
2025-01-05,Google App Campaigns,goog_ac_02,10.0,4
2025-01-05,Google App Campaigns,goog_ac_02,20.0,1
2025-01-05,Google App Campaigns,goog_ac_02,40.0,1
2025-01-05,Google Brand Search,goog_brand_01,0.0,4
2025-01-05,Google Brand Search,goog_brand_01,5.0,7
2025-01-05,Google Brand Search,goog_brand_01,10.0,8
2025-01-05,Google Brand Search,goog_brand_01,20.0,7
2025-01-05,Google Brand Search,goog_brand_01,40.0,2
2025-01-05,Google Brand Search,goog_brand_01,63.0,2
2025-01-05,Google Non-Brand Search,goog_search_01,0.0,5
2025-01-05,Google Non-Brand Search,goog_search_01,5.0,6
2025-01-05,Google Non-Brand Search,goog_search_01,10.0,5
2025-01-05,Google Non-Brand Search,goog_search_01,20.0,5
2025-01-05,Google Non-Brand Search,goog_search_01,40.0,2
2025-01-05,Google Non-Brand Search,goog_search_01,63.0,1
2025-01-05,TikTok,tiktok_upper_01,0.0,3
2025-01-05,TikTok,tiktok_upper_01,5.0,6
2025-01-05,TikTok,tiktok_upper_01,10.0,2
2025-01-05,TikTok,tiktok_upper_02,0.0,6
2025-01-05,TikTok,tiktok_upper_02,5.0,2
2025-01-05,TikTok,tiktok_upper_02,10.0,1
2025-01-05,TikTok,tiktok_upper_02,20.0,1
2025-01-06,Meta,fb_prospect_01,0.0,6
2025-01-06,Meta,fb_prospect_01,5.0,5
2025-01-06,Meta,fb_prospect_01,10.0,9
2025-01-06,Meta,fb_prospect_01,20.0,5
2025-01-06,Meta,fb_prospect_01,40.0,1
2025-01-06,Meta,fb_prospect_01,63.0,1
2025-01-06,Meta,fb_prospect_02,0.0,9
2025-01-06,Meta,fb_prospect_02,5.0,12
2025-01-06,Meta,fb_prospect_02,10.0,6
2025-01-06,Meta,fb_prospect_02,20.0,4
2025-01-06,Meta,fb_prospect_02,40.0,1
2025-01-06,Google App Campaigns,goog_ac_01,0.0,1
2025-01-06,Google App Campaigns,goog_ac_01,5.0,7
2025-01-06,Google App Campaigns,goog_ac_01,10.0,2
2025-01-06,Google App Campaigns,goog_ac_01,20.0,2
2025-01-06,Google App Campaigns,goog_ac_01,40.0,1
2025-01-06,Google App Campaigns,goog_ac_01,63.0,1
2025-01-06,Google App Campaigns,goog_ac_02,0.0,6
2025-01-06,Google App Campaigns,goog_ac_02,5.0,3
2025-01-06,Google App Campaigns,goog_ac_02,10.0,3
2025-01-06,Google App Campaigns,goog_ac_02,20.0,1
2025-01-06,Google App Campaigns,goog_ac_02,63.0,2
2025-01-06,Google Brand Search,goog_brand_01,0.0,5
2025-01-06,Google Brand Search,goog_brand_01,5.0,9
2025-01-06,Google Brand Search,goog_brand_01,10.0,3
2025-01-06,Google Brand Search,goog_brand_01,20.0,2
2025-01-06,Google Brand Search,goog_brand_01,63.0,1
2025-01-06,Google Non-Brand Search,goog_search_01,0.0,3
2025-01-06,Google Non-Brand Search,goog_search_01,5.0,4
2025-01-06,Google Non-Brand Search,goog_search_01,10.0,4
2025-01-06,Google Non-Brand Search,goog_search_01,20.0,3
2025-01-06,Google Non-Brand Search,goog_search_01,40.0,3
2025-01-06,Google Non-Brand Search,goog_search_01,63.0,2
2025-01-06,TikTok,tiktok_upper_01,0.0,9
2025-01-06,TikTok,tiktok_upper_01,5.0,3
2025-01-06,TikTok,tiktok_upper_01,10.0,5
2025-01-06,TikTok,tiktok_upper_02,,9
2025-01-07,Meta,fb_prospect_01,0.0,5
2025-01-07,Meta,fb_prospect_01,5.0,9
2025-01-07,Meta,fb_prospect_01,10.0,7
2025-01-07,Meta,fb_prospect_01,20.0,3
2025-01-07,Meta,fb_prospect_01,63.0,1
2025-01-07,Meta,fb_prospect_02,0.0,1
2025-01-07,Meta,fb_prospect_02,5.0,9
2025-01-07,Meta,fb_prospect_02,10.0,6
2025-01-07,Meta,fb_prospect_02,20.0,4
2025-01-07,Meta,fb_prospect_02,40.0,2
2025-01-07,Google App Campaigns,goog_ac_01,0.0,3
2025-01-07,Google App Campaigns,goog_ac_01,5.0,1
2025-01-07,Google App Campaigns,goog_ac_01,10.0,4
2025-01-07,Google App Campaigns,goog_ac_01,20.0,1
2025-01-07,Google App Campaigns,goog_ac_01,40.0,1
2025-01-07,Google App Campaigns,goog_ac_02,,8
2025-01-07,Google Brand Search,goog_brand_01,0.0,3
2025-01-07,Google Brand Search,goog_brand_01,5.0,7
2025-01-07,Google Brand Search,goog_brand_01,10.0,2
2025-01-07,Google Brand Search,goog_brand_01,20.0,2
2025-01-07,Google Brand Search,goog_brand_01,40.0,2
2025-01-07,Google Brand Search,goog_brand_01,63.0,1
2025-01-07,Google Non-Brand Search,goog_search_01,0.0,1
2025-01-07,Google Non-Brand Search,goog_search_01,5.0,1
2025-01-07,Google Non-Brand Search,goog_search_01,10.0,6
2025-01-07,Google Non-Brand Search,goog_search_01,20.0,5
2025-01-07,Google Non-Brand Search,goog_search_01,40.0,3
2025-01-07,Google Non-Brand Search,goog_search_01,63.0,3
2025-01-07,TikTok,tiktok_upper_01,,6
2025-01-07,TikTok,tiktok_upper_02,0.0,3
2025-01-07,TikTok,tiktok_upper_02,5.0,6
2025-01-07,TikTok,tiktok_upper_02,10.0,2
2025-01-07,TikTok,tiktok_upper_02,20.0,1
2025-01-08,Meta,fb_prospect_01,0.0,11
2025-01-08,Meta,fb_prospect_01,5.0,9
2025-01-08,Meta,fb_prospect_01,10.0,12
2025-01-08,Meta,fb_prospect_01,20.0,2
2025-01-08,Meta,fb_prospect_01,40.0,1
2025-01-08,Meta,fb_prospect_02,0.0,3
2025-01-08,Meta,fb_prospect_02,5.0,7
2025-01-08,Meta,fb_prospect_02,10.0,4
2025-01-08,Meta,fb_prospect_02,20.0,2
2025-01-08,Google App Campaigns,goog_ac_01,5.0,7
2025-01-08,Google App Campaigns,goog_ac_01,10.0,3
2025-01-08,Google App Campaigns,goog_ac_02,0.0,7
2025-01-08,Google App Campaigns,goog_ac_02,5.0,1
2025-01-08,Google App Campaigns,goog_ac_02,10.0,1
2025-01-08,Google App Campaigns,goog_ac_02,20.0,2
2025-01-08,Google Brand Search,goog_brand_01,0.0,3
2025-01-08,Google Brand Search,goog_brand_01,5.0,2
2025-01-08,Google Brand Search,goog_brand_01,10.0,7
2025-01-08,Google Brand Search,goog_brand_01,20.0,4
2025-01-08,Google Brand Search,goog_brand_01,40.0,3
2025-01-08,Google Non-Brand Search,goog_search_01,0.0,4
2025-01-08,Google Non-Brand Search,goog_search_01,5.0,4
2025-01-08,Google Non-Brand Search,goog_search_01,10.0,8
2025-01-08,Google Non-Brand Search,goog_search_01,20.0,2
2025-01-08,Google Non-Brand Search,goog_search_01,40.0,1
2025-01-08,Google Non-Brand Search,goog_search_01,63.0,2
2025-01-08,TikTok,tiktok_upper_01,0.0,6
2025-01-08,TikTok,tiktok_upper_01,5.0,6
2025-01-08,TikTok,tiktok_upper_02,,9
2025-01-09,Meta,fb_prospect_01,0.0,3
2025-01-09,Meta,fb_prospect_01,5.0,8
2025-01-09,Meta,fb_prospect_01,10.0,6
2025-01-09,Meta,fb_prospect_01,20.0,4
2025-01-09,Meta,fb_prospect_01,63.0,1
2025-01-09,Meta,fb_prospect_02,0.0,5
2025-01-09,Meta,fb_prospect_02,5.0,1
2025-01-09,Meta,fb_prospect_02,10.0,4
2025-01-09,Meta,fb_prospect_02,20.0,4
2025-01-09,Meta,fb_prospect_02,40.0,2
2025-01-09,Meta,fb_prospect_02,63.0,2
2025-01-09,Google App Campaigns,goog_ac_01,0.0,8
2025-01-09,Google App Campaigns,goog_ac_01,5.0,2
2025-01-09,Google App Campaigns,goog_ac_01,10.0,2
2025-01-09,Google App Campaigns,goog_ac_01,20.0,3
2025-01-09,Google App Campaigns,goog_ac_01,40.0,1
2025-01-09,Google App Campaigns,goog_ac_02,0.0,2
2025-01-09,Google App Campaigns,goog_ac_02,5.0,6
2025-01-09,Google App Campaigns,goog_ac_02,10.0,1
2025-01-09,Google App Campaigns,goog_ac_02,20.0,3
2025-01-09,Google Brand Search,goog_brand_01,0.0,9
2025-01-09,Google Brand Search,goog_brand_01,5.0,8
2025-01-09,Google Brand Search,goog_brand_01,10.0,2
2025-01-09,Google Brand Search,goog_brand_01,20.0,2
2025-01-09,Google Brand Search,goog_brand_01,40.0,2
2025-01-09,Google Brand Search,goog_brand_01,63.0,1
2025-01-09,Google Non-Brand Search,goog_search_01,0.0,3
2025-01-09,Google Non-Brand Search,goog_search_01,5.0,5
2025-01-09,Google Non-Brand Search,goog_search_01,10.0,3
2025-01-09,Google Non-Brand Search,goog_search_01,20.0,5
2025-01-09,Google Non-Brand Search,goog_search_01,40.0,1
2025-01-09,Google Non-Brand Search,goog_search_01,63.0,1
2025-01-09,TikTok,tiktok_upper_01,0.0,7
2025-01-09,TikTok,tiktok_upper_01,5.0,2
2025-01-09,TikTok,tiktok_upper_01,10.0,4
2025-01-09,TikTok,tiktok_upper_01,20.0,1
2025-01-09,TikTok,tiktok_upper_02,,6
2025-01-10,Meta,fb_prospect_01,0.0,2
2025-01-10,Meta,fb_prospect_01,5.0,6
2025-01-10,Meta,fb_prospect_01,10.0,3
2025-01-10,Meta,fb_prospect_01,40.0,1
2025-01-10,Meta,fb_prospect_01,63.0,1
2025-01-10,Meta,fb_prospect_02,0.0,10
2025-01-10,Meta,fb_prospect_02,5.0,7
2025-01-10,Meta,fb_prospect_02,10.0,6
2025-01-10,Meta,fb_prospect_02,20.0,3
2025-01-10,Meta,fb_prospect_02,40.0,2
2025-01-10,Meta,fb_prospect_02,63.0,2
2025-01-10,Google App Campaigns,goog_ac_01,0.0,3
2025-01-10,Google App Campaigns,goog_ac_01,5.0,3
2025-01-10,Google App Campaigns,goog_ac_01,10.0,4
2025-01-10,Google App Campaigns,goog_ac_01,20.0,1
2025-01-10,Google App Campaigns,goog_ac_01,40.0,2
2025-01-10,Google App Campaigns,goog_ac_02,0.0,3
2025-01-10,Google App Campaigns,goog_ac_02,5.0,5
2025-01-10,Google App Campaigns,goog_ac_02,10.0,2
2025-01-10,Google App Campaigns,goog_ac_02,20.0,3
2025-01-10,Google App Campaigns,goog_ac_02,63.0,2
2025-01-10,Google Brand Search,goog_brand_01,0.0,3
2025-01-10,Google Brand Search,goog_brand_01,5.0,2
2025-01-10,Google Brand Search,goog_brand_01,10.0,8
2025-01-10,Google Brand Search,goog_brand_01,20.0,1
2025-01-10,Google Brand Search,goog_brand_01,40.0,1
2025-01-10,Google Brand Search,goog_brand_01,63.0,2
2025-01-10,Google Non-Brand Search,goog_search_01,0.0,6
2025-01-10,Google Non-Brand Search,goog_search_01,5.0,5
2025-01-10,Google Non-Brand Search,goog_search_01,10.0,6
2025-01-10,Google Non-Brand Search,goog_search_01,20.0,2
2025-01-10,Google Non-Brand Search,goog_search_01,40.0,1
2025-01-10,Google Non-Brand Search,goog_search_01,63.0,1
2025-01-10,TikTok,tiktok_upper_01,0.0,4
2025-01-10,TikTok,tiktok_upper_01,5.0,5
2025-01-10,TikTok,tiktok_upper_01,10.0,3
2025-01-10,TikTok,tiktok_upper_01,40.0,1
2025-01-10,TikTok,tiktok_upper_01,63.0,1
2025-01-10,TikTok,tiktok_upper_02,0.0,7
2025-01-10,TikTok,tiktok_upper_02,5.0,5
2025-01-10,TikTok,tiktok_upper_02,10.0,1
2025-01-11,Meta,fb_prospect_01,0.0,3
2025-01-11,Meta,fb_prospect_01,5.0,14
2025-01-11,Meta,fb_prospect_01,10.0,6
2025-01-11,Meta,fb_prospect_01,20.0,2
2025-01-11,Meta,fb_prospect_01,63.0,1
2025-01-11,Meta,fb_prospect_02,0.0,7
2025-01-11,Meta,fb_prospect_02,5.0,6
2025-01-11,Meta,fb_prospect_02,10.0,7
2025-01-11,Meta,fb_prospect_02,20.0,3
2025-01-11,Meta,fb_prospect_02,63.0,1
2025-01-11,Google App Campaigns,goog_ac_01,0.0,5
2025-01-11,Google App Campaigns,goog_ac_01,5.0,2
2025-01-11,Google App Campaigns,goog_ac_01,10.0,3
2025-01-11,Google App Campaigns,goog_ac_01,40.0,2
2025-01-11,Google App Campaigns,goog_ac_02,0.0,1
2025-01-11,Google App Campaigns,goog_ac_02,5.0,5
2025-01-11,Google App Campaigns,goog_ac_02,10.0,7
2025-01-11,Google App Campaigns,goog_ac_02,20.0,2
2025-01-11,Google App Campaigns,goog_ac_02,63.0,1
2025-01-11,Google Brand Search,goog_brand_01,0.0,2
2025-01-11,Google Brand Search,goog_brand_01,5.0,4
2025-01-11,Google Brand Search,goog_brand_01,10.0,10
2025-01-11,Google Brand Search,goog_brand_01,20.0,1
2025-01-11,Google Brand Search,goog_brand_01,40.0,2
2025-01-11,Google Brand Search,goog_brand_01,63.0,2
2025-01-11,Google Non-Brand Search,goog_search_01,0.0,2
2025-01-11,Google Non-Brand Search,goog_search_01,5.0,4
2025-01-11,Google Non-Brand Search,goog_search_01,10.0,3
2025-01-11,Google Non-Brand Search,goog_search_01,20.0,4
2025-01-11,Google Non-Brand Search,goog_search_01,40.0,1
2025-01-11,Google Non-Brand Search,goog_search_01,63.0,1
2025-01-11,TikTok,tiktok_upper_01,0.0,5
2025-01-11,TikTok,tiktok_upper_01,5.0,3
2025-01-11,TikTok,tiktok_upper_01,10.0,1
2025-01-11,TikTok,tiktok_upper_01,20.0,1
2025-01-11,TikTok,tiktok_upper_02,0.0,6
2025-01-11,TikTok,tiktok_upper_02,5.0,9
2025-01-11,TikTok,tiktok_upper_02,10.0,2
2025-01-11,TikTok,tiktok_upper_02,20.0,1
2025-01-11,TikTok,tiktok_upper_02,40.0,1
2025-01-12,Meta,fb_prospect_01,0.0,9
2025-01-12,Meta,fb_prospect_01,5.0,18
2025-01-12,Meta,fb_prospect_01,10.0,11
2025-01-12,Meta,fb_prospect_01,20.0,7
2025-01-12,Meta,fb_prospect_01,40.0,1
2025-01-12,Meta,fb_prospect_02,0.0,9
2025-01-12,Meta,fb_prospect_02,5.0,6
2025-01-12,Meta,fb_prospect_02,10.0,3
2025-01-12,Meta,fb_prospect_02,20.0,6
2025-01-12,Meta,fb_prospect_02,40.0,2
2025-01-12,Meta,fb_prospect_02,63.0,1
2025-01-12,Google App Campaigns,goog_ac_01,0.0,4
2025-01-12,Google App Campaigns,goog_ac_01,5.0,6
2025-01-12,Google App Campaigns,goog_ac_01,10.0,6
2025-01-12,Google App Campaigns,goog_ac_01,63.0,1
2025-01-12,Google App Campaigns,goog_ac_02,0.0,3
2025-01-12,Google App Campaigns,goog_ac_02,5.0,4
2025-01-12,Google App Campaigns,goog_ac_02,10.0,3
2025-01-12,Google App Campaigns,goog_ac_02,20.0,1
2025-01-12,Google App Campaigns,goog_ac_02,40.0,2
2025-01-12,Google App Campaigns,goog_ac_02,63.0,1
2025-01-12,Google Brand Search,goog_brand_01,0.0,5
2025-01-12,Google Brand Search,goog_brand_01,5.0,2
2025-01-12,Google Brand Search,goog_brand_01,10.0,5
2025-01-12,Google Brand Search,goog_brand_01,40.0,3
2025-01-12,Google Brand Search,goog_brand_01,63.0,1
2025-01-12,Google Non-Brand Search,goog_search_01,0.0,4
2025-01-12,Google Non-Brand Search,goog_search_01,5.0,4
2025-01-12,Google Non-Brand Search,goog_search_01,10.0,7
2025-01-12,Google Non-Brand Search,goog_search_01,20.0,3
2025-01-12,Google Non-Brand Search,goog_search_01,40.0,1
2025-01-12,Google Non-Brand Search,goog_search_01,63.0,3
2025-01-12,TikTok,tiktok_upper_01,0.0,8
2025-01-12,TikTok,tiktok_upper_01,5.0,5
2025-01-12,TikTok,tiktok_upper_01,10.0,3
2025-01-12,TikTok,tiktok_upper_02,0.0,5
2025-01-12,TikTok,tiktok_upper_02,5.0,4
2025-01-12,TikTok,tiktok_upper_02,10.0,2
2025-01-13,Meta,fb_prospect_01,0.0,7
2025-01-13,Meta,fb_prospect_01,5.0,7
2025-01-13,Meta,fb_prospect_01,10.0,3
2025-01-13,Meta,fb_prospect_01,20.0,5
2025-01-13,Meta,fb_prospect_02,0.0,8
2025-01-13,Meta,fb_prospect_02,5.0,8
2025-01-13,Meta,fb_prospect_02,10.0,7
2025-01-13,Meta,fb_prospect_02,20.0,1
2025-01-13,Meta,fb_prospect_02,40.0,2
2025-01-13,Google App Campaigns,goog_ac_01,0.0,7
2025-01-13,Google App Campaigns,goog_ac_01,10.0,3
2025-01-13,Google App Campaigns,goog_ac_01,20.0,2
2025-01-13,Google App Campaigns,goog_ac_01,40.0,1
2025-01-13,Google App Campaigns,goog_ac_02,,9
2025-01-13,Google Brand Search,goog_brand_01,0.0,5
2025-01-13,Google Brand Search,goog_brand_01,5.0,5
2025-01-13,Google Brand Search,goog_brand_01,10.0,6
2025-01-13,Google Brand Search,goog_brand_01,20.0,3
2025-01-13,Google Brand Search,goog_brand_01,40.0,1
2025-01-13,Google Non-Brand Search,goog_search_01,0.0,3
2025-01-13,Google Non-Brand Search,goog_search_01,5.0,5
2025-01-13,Google Non-Brand Search,goog_search_01,10.0,7
2025-01-13,Google Non-Brand Search,goog_search_01,20.0,2
2025-01-13,Google Non-Brand Search,goog_search_01,40.0,1
2025-01-13,TikTok,tiktok_upper_01,0.0,7
2025-01-13,TikTok,tiktok_upper_01,5.0,6
2025-01-13,TikTok,tiktok_upper_01,10.0,2
2025-01-13,TikTok,tiktok_upper_01,20.0,2
2025-01-13,TikTok,tiktok_upper_02,0.0,7
2025-01-13,TikTok,tiktok_upper_02,5.0,4
2025-01-13,TikTok,tiktok_upper_02,10.0,2
2025-01-13,TikTok,tiktok_upper_02,40.0,1
2025-01-14,Meta,fb_prospect_01,0.0,12
2025-01-14,Meta,fb_prospect_01,5.0,7
2025-01-14,Meta,fb_prospect_01,10.0,3
2025-01-14,Meta,fb_prospect_01,20.0,4
2025-01-14,Meta,fb_prospect_01,40.0,1
2025-01-14,Meta,fb_prospect_02,0.0,4
2025-01-14,Meta,fb_prospect_02,5.0,5
2025-01-14,Meta,fb_prospect_02,10.0,7
2025-01-14,Meta,fb_prospect_02,20.0,2
2025-01-14,Meta,fb_prospect_02,40.0,1
2025-01-14,Meta,fb_prospect_02,63.0,1
2025-01-14,Google App Campaigns,goog_ac_01,,7
2025-01-14,Google App Campaigns,goog_ac_02,0.0,4
2025-01-14,Google App Campaigns,goog_ac_02,5.0,3
2025-01-14,Google App Campaigns,goog_ac_02,10.0,5
2025-01-14,Google App Campaigns,goog_ac_02,20.0,5
2025-01-14,Google App Campaigns,goog_ac_02,40.0,1
2025-01-14,Google Brand Search,goog_brand_01,0.0,6
2025-01-14,Google Brand Search,goog_brand_01,5.0,6
2025-01-14,Google Brand Search,goog_brand_01,10.0,8
2025-01-14,Google Brand Search,goog_brand_01,20.0,6
2025-01-14,Google Brand Search,goog_brand_01,40.0,4
2025-01-14,Google Non-Brand Search,goog_search_01,0.0,6
2025-01-14,Google Non-Brand Search,goog_search_01,5.0,4
2025-01-14,Google Non-Brand Search,goog_search_01,10.0,4
2025-01-14,Google Non-Brand Search,goog_search_01,20.0,5
2025-01-14,Google Non-Brand Search,goog_search_01,40.0,1
2025-01-14,Google Non-Brand Search,goog_search_01,63.0,3
2025-01-14,TikTok,tiktok_upper_01,0.0,6
2025-01-14,TikTok,tiktok_upper_01,5.0,6
2025-01-14,TikTok,tiktok_upper_01,10.0,1
2025-01-14,TikTok,tiktok_upper_01,20.0,3
2025-01-14,TikTok,tiktok_upper_02,0.0,3
2025-01-14,TikTok,tiktok_upper_02,5.0,3
2025-01-14,TikTok,tiktok_upper_02,10.0,3
2025-01-14,TikTok,tiktok_upper_02,20.0,3
2025-01-14,TikTok,tiktok_upper_02,40.0,1
2025-01-15,Meta,fb_prospect_01,0.0,5
2025-01-15,Meta,fb_prospect_01,5.0,5
2025-01-15,Meta,fb_prospect_01,10.0,11
2025-01-15,Meta,fb_prospect_01,20.0,3
2025-01-15,Meta,fb_prospect_01,40.0,2
2025-01-15,Meta,fb_prospect_02,0.0,3
2025-01-15,Meta,fb_prospect_02,5.0,7
2025-01-15,Meta,fb_prospect_02,10.0,11
2025-01-15,Meta,fb_prospect_02,20.0,1
2025-01-15,Meta,fb_prospect_02,40.0,2
2025-01-15,Google App Campaigns,goog_ac_01,0.0,2
2025-01-15,Google App Campaigns,goog_ac_01,5.0,4
2025-01-15,Google App Campaigns,goog_ac_01,10.0,3
2025-01-15,Google App Campaigns,goog_ac_01,20.0,1
2025-01-15,Google App Campaigns,goog_ac_01,40.0,1
2025-01-15,Google App Campaigns,goog_ac_01,63.0,2
2025-01-15,Google App Campaigns,goog_ac_02,0.0,2
2025-01-15,Google App Campaigns,goog_ac_02,5.0,5
2025-01-15,Google App Campaigns,goog_ac_02,10.0,2
2025-01-15,Google App Campaigns,goog_ac_02,20.0,2
2025-01-15,Google App Campaigns,goog_ac_02,40.0,1
2025-01-15,Google App Campaigns,goog_ac_02,63.0,1
2025-01-15,Google Brand Search,goog_brand_01,0.0,7
2025-01-15,Google Brand Search,goog_brand_01,5.0,5
2025-01-15,Google Brand Search,goog_brand_01,10.0,5
2025-01-15,Google Brand Search,goog_brand_01,20.0,7
2025-01-15,Google Brand Search,goog_brand_01,40.0,1
2025-01-15,Google Brand Search,goog_brand_01,63.0,1
2025-01-15,Google Non-Brand Search,goog_search_01,0.0,5
